scenario,period,tech,energy_gwh,capacity_mw,emissions_tco2
nlv2b_lc_C3_LSFO500_lowbrent_adv,2035,Utility solar,2294.57,918.6,0.0
nlv2b_lc_C3_LSFO500_lowbrent_adv,2035,Waste-to-energy,374.93,86.0,0.0
nlv2b_lc_C3_LSFO500_lowbrent_adv,2040,Battery storage,-283.49,974.1,0.0
nlv2b_lc_C3_LSFO500_lowbrent_adv,2040,Distributed solar (modeled),0.0,674.0,0.0
nlv2b_lc_C3_LSFO500_lowbrent_adv,2040,Geothermal (EGS),0.0,0.0,0.0
nlv2b_lc_C3_LSFO500_lowbrent_adv,2040,Offshore wind,0.0,0.0,0.0
nlv2b_lc_C3_LSFO500_lowbrent_adv,2040,Onshore wind,264.65,150.0,0.0
nlv2b_lc_C3_LSFO500_lowbrent_adv,2040,Oil,2414.61,1380.8,1341831.0
nlv2b_lc_C3_LSFO500_lowbrent_adv,2040,Utility solar,4994.52,2307.2,0.0
nlv2b_lc_C3_LSFO500_lowbrent_adv,2040,Waste-to-energy,374.93,86.0,0.0
nlv2b_lc_C3_LSFO500_lowbrent_adv,2045,Battery storage,-446.35,1617.0,0.0
nlv2b_lc_C3_LSFO500_lowbrent_adv,2045,Distributed solar (modeled),0.0,391.0,0.0
nlv2b_lc_C3_LSFO500_lowbrent_adv,2045,Geothermal (EGS),0.0,0.0,0.0
nlv2b_lc_C3_LSFO500_lowbrent_adv,2045,Offshore wind,0.0,0.0,0.0
nlv2b_lc_C3_LSFO500_lowbrent_adv,2045,Onshore wind,416.49,150.0,0.0
nlv2b_lc_C3_LSFO500_lowbrent_adv,2045,Oil,461.59,1348.0,0.0
nlv2b_lc_C3_LSFO500_lowbrent_adv,2045,Utility solar,7638.97,3919.3,0.0
nlv2b_lc_C3_LSFO500_lowbrent_adv,2045,Waste-to-energy,374.93,86.0,0.0
nlv2b_lc_C3_LSFO500_lowbrent_adv,2050,Battery storage,-480.86,1785.6,0.0
nlv2b_lc_C3_LSFO500_lowbrent_adv,2050,Distributed solar (modeled),0.0,0.0,0.0
nlv2b_lc_C3_LSFO500_lowbrent_adv,2050,Geothermal (EGS),0.0,0.0,0.0
nlv2b_lc_C3_LSFO500_lowbrent_adv,2050,Offshore wind,0.0,0.0,0.0
nlv2b_lc_C3_LSFO500_lowbrent_adv,2050,Onshore wind,456.41,150.0,0.0
nlv2b_lc_C3_LSFO500_lowbrent_adv,2050,Oil,427.99,1042.4,0.0
nlv2b_lc_C3_LSFO500_lowbrent_adv,2050,Utility solar,8405.99,4356.8,0.0
nlv2b_lc_C3_LSFO500_lowbrent_adv,2050,Waste-to-energy,374.93,86.0,0.0
nlv2b_lc_C3_LSFO500_lowbrent_adv,2027,Distributed solar (netted),1228.59,769.8,0
nlv2b_lc_C3_LSFO500_lowbrent_adv,2030,Distributed solar (netted),1289.24,807.8,0
nlv2b_lc_C3_LSFO500_lowbrent_adv,2035,Distributed solar (netted),1337.76,838.2,0
nlv2b_lc_C3_LSFO500_lowbrent_adv,2040,Distributed solar (netted),1386.28,868.6,0
nlv2b_lc_C3_LSFO500_lowbrent_adv,2045,Distributed solar (netted),1428.74,895.2,0
nlv2b_lc_C3_LSFO500_lowbrent_adv,2050,Distributed solar (netted),1471.2,921.8,0
nlv2b_lc_C3_LSFO500_refbrent,2027,Battery storage,-59.59,389.9,0.0
nlv2b_lc_C3_LSFO500_refbrent,2027,Distributed solar (modeled),0.0,674.0,0.0
nlv2b_lc_C3_LSFO500_refbrent,2027,Geothermal (EGS),815.56,100.0,0.0
nlv2b_lc_C3_LSFO500_refbrent,2027,Offshore wind,0.0,0.0,0.0
nlv2b_lc_C3_LSFO500_refbrent,2027,Onshore wind,280.83,150.0,0.0
nlv2b_lc_C3_LSFO500_refbrent,2027,Oil,3563.85,1361.7,2586414.0
nlv2b_lc_C3_LSFO500_refbrent,2027,Utility solar,1900.79,774.4,0.0
nlv2b_lc_C3_LSFO500_refbrent,2027,Waste-to-energy,374.93,86.0,0.0
nlv2b_lc_C3_LSFO500_refbrent,2030,Battery storage,-61.65,399.8,0.0
nlv2b_lc_C3_LSFO500_refbrent,2030,Distributed solar (modeled),0.0,674.0,0.0
nlv2b_lc_C3_LSFO500_refbrent,2030,Geothermal (EGS),815.56,100.0,0.0
nlv2b_lc_C3_LSFO500_refbrent,2030,Offshore wind,0.0,0.0,0.0
nlv2b_lc_C3_LSFO500_refbrent,2030,Onshore wind,281.13,150.0,0.0
nlv2b_lc_C3_LSFO500_refbrent,2030,Oil,3618.58,1706.1,2116378.0
nlv2b_lc_C3_LSFO500_refbrent,2030,Utility solar,1997.96,817.9,0.0
nlv2b_lc_C3_LSFO500_refbrent,2030,Waste-to-energy,374.93,86.0,0.0
nlv2b_lc_C3_LSFO500_refbrent,2035,Battery storage,-237.43,902.9,0.0
nlv2b_lc_C3_LSFO500_refbrent,2035,Distributed solar (modeled),0.0,674.0,0.0
nlv2b_lc_C3_LSFO500_refbrent,2035,Geothermal (EGS),815.56,100.0,0.0
nlv2b_lc_C3_LSFO500_refbrent,2035,Offshore wind,0.0,0.0,0.0
nlv2b_lc_C3_LSFO500_refbrent,2035,Onshore wind,273.17,150.0,0.0
nlv2b_lc_C3_LSFO500_refbrent,2035,Oil,1706.25,1550.1,1013595.0
nlv2b_lc_C3_LSFO500_refbrent,2035,Utility solar,4373.94,1917.3,0.0
nlv2b_lc_C3_LSFO500_refbrent,2035,Waste-to-energy,374.93,86.0,0.0
nlv2b_lc_C3_LSFO500_refbrent,2040,Battery storage,-228.23,781.0,0.0
nlv2b_lc_C3_LSFO500_refbrent,2040,Distributed solar (modeled),0.0,674.0,0.0
nlv2b_lc_C3_LSFO500_refbrent,2040,Geothermal (EGS),815.56,100.0,0.0
nlv2b_lc_C3_LSFO500_refbrent,2040,Offshore wind,0.0,0.0,0.0
nlv2b_lc_C3_LSFO500_refbrent,2040,Onshore wind,266.56,150.0,0.0
nlv2b_lc_C3_LSFO500_refbrent,2040,Oil,2370.14,1380.8,1394760.0
nlv2b_lc_C3_LSFO500_refbrent,2040,Utility solar,4166.28,1917.3,0.0
nlv2b_lc_C3_LSFO500_refbrent,2040,Waste-to-energy,374.93,86.0,0.0
nlv2b_lc_C3_LSFO500_refbrent,2045,Battery storage,-394.82,1368.7,0.0
nlv2b_lc_C3_LSFO500_refbrent,2045,Distributed solar (modeled),0.0,391.0,0.0
nlv2b_lc_C3_LSFO500_refbrent,2045,Geothermal (EGS),815.56,100.0,0.0
nlv2b_lc_C3_LSFO500_refbrent,2045,Offshore wind,0.0,0.0,0.0
nlv2b_lc_C3_LSFO500_refbrent,2045,Onshore wind,429.35,150.0,0.0
nlv2b_lc_C3_LSFO500_refbrent,2045,Oil,330.42,1348.0,0.0
nlv2b_lc_C3_LSFO500_refbrent,2045,Utility solar,7057.82,3634.6,0.0
nlv2b_lc_C3_LSFO500_refbrent,2045,Waste-to-energy,374.93,86.0,0.0
nlv2b_lc_C3_LSFO500_refbrent,2050,Battery storage,-425.59,1473.2,0.0
nlv2b_lc_C3_LSFO500_refbrent,2050,Distributed solar (modeled),0.0,0.0,0.0
nlv2b_lc_C3_LSFO500_refbrent,2050,Geothermal (EGS),815.56,100.0,0.0
nlv2b_lc_C3_LSFO500_refbrent,2050,Offshore wind,0.0,0.0,0.0
nlv2b_lc_C3_LSFO500_refbrent,2050,Onshore wind,480.84,150.0,0.0
nlv2b_lc_C3_LSFO500_refbrent,2050,Oil,239.04,1042.4,0.0
nlv2b_lc_C3_LSFO500_refbrent,2050,Utility solar,8042.21,4092.8,0.0
nlv2b_lc_C3_LSFO500_refbrent,2050,Waste-to-energy,374.93,86.0,0.0
nlv2b_lc_C3_LSFO500_refbrent,2027,Distributed solar (netted),1228.59,769.8,0
nlv2b_lc_C3_LSFO500_refbrent,2030,Distributed solar (netted),1289.24,807.8,0
nlv2b_lc_C3_LSFO500_refbrent,2035,Distributed solar (netted),1337.76,838.2,0
nlv2b_lc_C3_LSFO500_refbrent,2040,Distributed solar (netted),1386.28,868.6,0
nlv2b_lc_C3_LSFO500_refbrent,2045,Distributed solar (netted),1428.74,895.2,0
nlv2b_lc_C3_LSFO500_refbrent,2050,Distributed solar (netted),1471.2,921.8,0
nlv2b_lc_C3_LSFO500_refbrent_adv,2027,Battery storage,-61.48,410.0,0.0
nlv2b_lc_C3_LSFO500_refbrent_adv,2027,Distributed solar (modeled),0.0,674.0,0.0
nlv2b_lc_C3_LSFO500_refbrent_adv,2027,Geothermal (EGS),0.0,0.0,0.0
nlv2b_lc_C3_LSFO500_refbrent_adv,2027,Offshore wind,0.0,0.0,0.0
nlv2b_lc_C3_LSFO500_refbrent_adv,2027,Onshore wind,279.5,150.0,0.0
nlv2b_lc_C3_LSFO500_refbrent_adv,2027,Oil,4196.88,1361.7,3083819.0
nlv2b_lc_C3_LSFO500_refbrent_adv,2027,Utility solar,2086.52,836.2,0.0
nlv2b_lc_C3_LSFO500_refbrent_adv,2027,Waste-to-energy,374.93,86.0,0.0
nlv2b_lc_C3_LSFO500_refbrent_adv,2030,Battery storage,-67.69,460.9,0.0
nlv2b_lc_C3_LSFO500_refbrent_adv,2030,Distributed solar (modeled),0.0,674.0,0.0
nlv2b_lc_C3_LSFO500_refbrent_adv,2030,Geothermal (EGS),0.0,0.0,0.0
nlv2b_lc_C3_LSFO500_refbrent_adv,2030,Offshore wind,0.0,0.0,0.0
nlv2b_lc_C3_LSFO500_refbrent_adv,2030,Onshore wind,280.97,150.0,0.0
nlv2b_lc_C3_LSFO500_refbrent_adv,2030,Oil,4168.53,1706.1,2464593.0
nlv2b_lc_C3_LSFO500_refbrent_adv,2030,Utility solar,2269.76,925.4,0.0
nlv2b_lc_C3_LSFO500_refbrent_adv,2030,Waste-to-energy,374.93,86.0,0.0
nlv2b_lc_C3_LSFO500_refbrent_adv,2035,Battery storage,-184.2,729.0,0.0
nlv2b_lc_C3_LSFO500_refbrent_adv,2035,Distributed solar (modeled),0.0,674.0,0.0
nlv2b_lc_C3_LSFO500_refbrent_adv,2035,Geothermal (EGS),0.0,0.0,0.0
nlv2b_lc_C3_LSFO500_refbrent_adv,2035,Offshore wind,0.0,0.0,0.0
nlv2b_lc_C3_LSFO500_refbrent_adv,2035,Onshore wind,262.19,150.0,0.0
nlv2b_lc_C3_LSFO500_refbrent_adv,2035,Oil,2711.9,1550.1,1593847.0
nlv2b_lc_C3_LSFO500_refbrent_adv,2035,Utility solar,4141.59,1899.4,0.0
nlv2b_lc_C3_LSFO500_refbrent_adv,2035,Waste-to-energy,374.93,86.0,0.0
nlv2b_lc_C3_LSFO500_refbrent_adv,2040,Battery storage,-292.14,1009.1,0.0
nlv2b_lc_C3_LSFO500_refbrent_adv,2040,Distributed solar (modeled),0.0,674.0,0.0
nlv2b_lc_C3_LSFO500_refbrent_adv,2040,Geothermal (EGS),0.0,0.0,0.0
nlv2b_lc_C3_LSFO500_refbrent_adv,2040,Offshore wind,0.0,0.0,0.0
nlv2b_lc_C3_LSFO500_refbrent_adv,2040,Onshore wind,270.97,150.0,0.0
nlv2b_lc_C3_LSFO500_refbrent_adv,2040,Oil,2320.99,1380.8,1365966.0
nlv2b_lc_C3_LSFO500_refbrent_adv,2040,Utility solar,5090.48,2341.6,0.0
nlv2b_lc_C3_LSFO500_refbrent_adv,2040,Waste-to-energy,374.93,86.0,0.0
nlv2b_lc_C3_LSFO500_refbrent_adv,2045,Battery storage,-461.28,1647.1,0.0
nlv2b_lc_C3_LSFO500_refbrent_adv,2045,Distributed solar (modeled),0.0,391.0,0.0
nlv2b_lc_C3_LSFO500_refbrent_adv,2045,Geothermal (EGS),0.0,0.0,0.0
nlv2b_lc_C3_LSFO500_refbrent_adv,2045,Offshore wind,0.0,0.0,0.0
nlv2b_lc_C3_LSFO500_refbrent_adv,2045,Onshore wind,431.0,150.0,0.0
nlv2b_lc_C3_LSFO500_refbrent_adv,2045,Oil,309.83,1348.0,0.0
nlv2b_lc_C3_LSFO500_refbrent_adv,2045,Utility solar,7929.27,4089.4,0.0
nlv2b_lc_C3_LSFO500_refbrent_adv,2045,Waste-to-energy,374.93,86.0,0.0
nlv2b_lc_C3_LSFO500_refbrent_adv,2050,Battery storage,-485.57,1733.9,0.0
nlv2b_lc_C3_LSFO500_refbrent_adv,2050,Distributed solar (modeled),0.0,0.0,0.0
nlv2b_lc_C3_LSFO500_refbrent_adv,2050,Geothermal (EGS),0.0,0.0,0.0
nlv2b_lc_C3_LSFO500_refbrent_adv,2050,Offshore wind,0.0,0.0,0.0
nlv2b_lc_C3_LSFO500_refbrent_adv,2050,Onshore wind,473.98,150.0,0.0
nlv2b_lc_C3_LSFO500_refbrent_adv,2050,Oil,350.45,1042.4,0.0
nlv2b_lc_C3_LSFO500_refbrent_adv,2050,Utility solar,8619.82,4430.7,0.0
nlv2b_lc_C3_LSFO500_refbrent_adv,2050,Waste-to-energy,374.93,86.0,0.0
nlv2b_lc_C3_LSFO500_refbrent_adv,2027,Distributed solar (netted),1228.59,769.8,0
nlv2b_lc_C3_LSFO500_refbrent_adv,2030,Distributed solar (netted),1289.24,807.8,0
nlv2b_lc_C3_LSFO500_refbrent_adv,2035,Distributed solar (netted),1337.76,838.2,0
nlv2b_lc_C3_LSFO500_refbrent_adv,2040,Distributed solar (netted),1386.28,868.6,0
nlv2b_lc_C3_LSFO500_refbrent_adv,2045,Distributed solar (netted),1428.74,895.2,0
nlv2b_lc_C3_LSFO500_refbrent_adv,2050,Distributed solar (netted),1471.2,921.8,0
nlv2b_lc_C4_NOTHERMAL_futbrent,2027,Battery storage,-57.72,403.8,0.0
nlv2b_lc_C4_NOTHERMAL_futbrent,2027,Distributed solar (modeled),0.0,674.0,0.0
nlv2b_lc_C4_NOTHERMAL_futbrent,2027,Geothermal (EGS),815.56,100.0,0.0
nlv2b_lc_C4_NOTHERMAL_futbrent,2027,Offshore wind,0.0,0.0,0.0
nlv2b_lc_C4_NOTHERMAL_futbrent,2027,Onshore wind,288.0,150.0,0.0
nlv2b_lc_C4_NOTHERMAL_futbrent,2027,Oil,3798.86,1361.7,2741951.0
nlv2b_lc_C4_NOTHERMAL_futbrent,2027,Utility solar,1656.74,656.7,0.0
nlv2b_lc_C4_NOTHERMAL_futbrent,2027,Waste-to-energy,374.93,86.0,0.0
nlv2b_lc_C4_NOTHERMAL_futbrent,2030,Battery storage,-58.49,418.3,0.0
nlv2b_lc_C4_NOTHERMAL_futbrent,2030,Distributed solar (modeled),0.0,674.0,0.0
nlv2b_lc_C4_NOTHERMAL_futbrent,2030,Geothermal (EGS),815.56,100.0,0.0
nlv2b_lc_C4_NOTHERMAL_futbrent,2030,Offshore wind,0.0,0.0,0.0
nlv2b_lc_C4_NOTHERMAL_futbrent,2030,Onshore wind,283.32,150.0,0.0
nlv2b_lc_C4_NOTHERMAL_futbrent,2030,Oil,3795.07,1206.1,2569062.0
nlv2b_lc_C4_NOTHERMAL_futbrent,2030,Utility solar,1816.13,727.0,0.0
nlv2b_lc_C4_NOTHERMAL_futbrent,2030,Waste-to-energy,374.93,86.0,0.0
nlv2b_lc_C4_NOTHERMAL_futbrent,2035,Battery storage,-244.52,958.8,0.0
nlv2b_lc_C4_NOTHERMAL_futbrent,2035,Distributed solar (modeled),0.0,674.0,0.0
nlv2b_lc_C4_NOTHERMAL_futbrent,2035,Geothermal (EGS),815.56,100.0,0.0
nlv2b_lc_C4_NOTHERMAL_futbrent,2035,Offshore wind,0.0,0.0,0.0
nlv2b_lc_C4_NOTHERMAL_futbrent,2035,Onshore wind,273.29,150.0,0.0
nlv2b_lc_C4_NOTHERMAL_futbrent,2035,Oil,1844.95,1050.1,1127793.0
nlv2b_lc_C4_NOTHERMAL_futbrent,2035,Utility solar,4242.21,1800.5,0.0
nlv2b_lc_C4_NOTHERMAL_futbrent,2035,Waste-to-energy,374.93,86.0,0.0
nlv2b_lc_C4_NOTHERMAL_futbrent,2040,Battery storage,-239.65,773.3,0.0
nlv2b_lc_C4_NOTHERMAL_futbrent,2040,Distributed solar (modeled),0.0,674.0,0.0
nlv2b_lc_C4_NOTHERMAL_futbrent,2040,Geothermal (EGS),815.56,100.0,0.0
nlv2b_lc_C4_NOTHERMAL_futbrent,2040,Offshore wind,0.0,0.0,0.0
nlv2b_lc_C4_NOTHERMAL_futbrent,2040,Onshore wind,266.16,150.0,0.0
nlv2b_lc_C4_NOTHERMAL_futbrent,2040,Oil,2401.46,880.8,1555556.0
nlv2b_lc_C4_NOTHERMAL_futbrent,2040,Utility solar,4146.76,1866.9,0.0
nlv2b_lc_C4_NOTHERMAL_futbrent,2040,Waste-to-energy,374.93,86.0,0.0
nlv2b_lc_C4_NOTHERMAL_futbrent,2045,Battery storage,-398.21,1364.4,0.0
nlv2b_lc_C4_NOTHERMAL_futbrent,2045,Distributed solar (modeled),0.0,391.0,0.0
nlv2b_lc_C4_NOTHERMAL_futbrent,2045,Geothermal (EGS),815.56,100.0,0.0
nlv2b_lc_C4_NOTHERMAL_futbrent,2045,Offshore wind,0.0,0.0,0.0
nlv2b_lc_C4_NOTHERMAL_futbrent,2045,Onshore wind,418.62,150.0,0.0
nlv2b_lc_C4_NOTHERMAL_futbrent,2045,Oil,328.0,848.0,0.0
nlv2b_lc_C4_NOTHERMAL_futbrent,2045,Utility solar,7117.44,3629.0,0.0
nlv2b_lc_C4_NOTHERMAL_futbrent,2045,Waste-to-energy,374.93,86.0,0.0
nlv2b_lc_C4_NOTHERMAL_futbrent,2050,Battery storage,-429.97,1478.1,0.0
nlv2b_lc_C4_NOTHERMAL_futbrent,2050,Distributed solar (modeled),0.0,0.0,0.0
nlv2b_lc_C4_NOTHERMAL_futbrent,2050,Geothermal (EGS),815.56,100.0,0.0
nlv2b_lc_C4_NOTHERMAL_futbrent,2050,Offshore wind,0.0,0.0,0.0
nlv2b_lc_C4_NOTHERMAL_futbrent,2050,Onshore wind,482.27,150.0,0.0
nlv2b_lc_C4_NOTHERMAL_futbrent,2050,Oil,190.14,542.4,0.0
nlv2b_lc_C4_NOTHERMAL_futbrent,2050,Utility solar,8199.58,4091.7,0.0
nlv2b_lc_C4_NOTHERMAL_futbrent,2050,Waste-to-energy,374.93,86.0,0.0
nlv2b_lc_C4_NOTHERMAL_futbrent,2027,Distributed solar (netted),1228.59,769.8,0
nlv2b_lc_C4_NOTHERMAL_futbrent,2030,Distributed solar (netted),1289.24,807.8,0
nlv2b_lc_C4_NOTHERMAL_futbrent,2035,Distributed solar (netted),1337.76,838.2,0
nlv2b_lc_C4_NOTHERMAL_futbrent,2040,Distributed solar (netted),1386.28,868.6,0
nlv2b_lc_C4_NOTHERMAL_futbrent,2045,Distributed solar (netted),1428.74,895.2,0
nlv2b_lc_C4_NOTHERMAL_futbrent,2050,Distributed solar (netted),1471.2,921.8,0
nlv2b_lc_C4_NOTHERMAL_futbrent_adv,2027,Battery storage,-59.75,445.0,0.0
nlv2b_lc_C4_NOTHERMAL_futbrent_adv,2027,Distributed solar (modeled),0.0,674.0,0.0
nlv2b_lc_C4_NOTHERMAL_futbrent_adv,2027,Geothermal (EGS),0.0,0.0,0.0
nlv2b_lc_C4_NOTHERMAL_futbrent_adv,2027,Offshore wind,0.0,0.0,0.0
nlv2b_lc_C4_NOTHERMAL_futbrent_adv,2027,Onshore wind,290.41,150.0,0.0
nlv2b_lc_C4_NOTHERMAL_futbrent_adv,2027,Oil,4390.36,1361.7,3214655.0
nlv2b_lc_C4_NOTHERMAL_futbrent_adv,2027,Utility solar,1880.41,742.7,0.0
nlv2b_lc_C4_NOTHERMAL_futbrent_adv,2027,Waste-to-energy,374.93,86.0,0.0
nlv2b_lc_C4_NOTHERMAL_futbrent_adv,2030,Battery storage,-79.04,455.7,0.0
nlv2b_lc_C4_NOTHERMAL_futbrent_adv,2030,Distributed solar (modeled),0.0,674.0,0.0
nlv2b_lc_C4_NOTHERMAL_futbrent_adv,2030,Geothermal (EGS),0.0,0.0,0.0
nlv2b_lc_C4_NOTHERMAL_futbrent_adv,2030,Offshore wind,0.0,0.0,0.0
nlv2b_lc_C4_NOTHERMAL_futbrent_adv,2030,Onshore wind,282.15,150.0,0.0
nlv2b_lc_C4_NOTHERMAL_futbrent_adv,2030,Oil,4256.52,1206.1,2924895.0
nlv2b_lc_C4_NOTHERMAL_futbrent_adv,2030,Utility solar,2191.94,874.5,0.0
nlv2b_lc_C4_NOTHERMAL_futbrent_adv,2030,Waste-to-energy,374.93,86.0,0.0
nlv2b_lc_C4_NOTHERMAL_futbrent_adv,2035,Battery storage,-223.92,832.4,0.0
nlv2b_lc_C4_NOTHERMAL_futbrent_adv,2035,Distributed solar (modeled),0.0,674.0,0.0
nlv2b_lc_C4_NOTHERMAL_futbrent_adv,2035,Geothermal (EGS),0.0,0.0,0.0
nlv2b_lc_C4_NOTHERMAL_futbrent_adv,2035,Offshore wind,0.0,0.0,0.0
nlv2b_lc_C4_NOTHERMAL_futbrent_adv,2035,Onshore wind,264.11,150.0,0.0
nlv2b_lc_C4_NOTHERMAL_futbrent_adv,2035,Oil,2492.03,1050.1,1611470.0
nlv2b_lc_C4_NOTHERMAL_futbrent_adv,2035,Utility solar,4399.25,1991.1,0.0
nlv2b_lc_C4_NOTHERMAL_futbrent_adv,2035,Waste-to-energy,374.93,86.0,0.0
nlv2b_lc_C4_NOTHERMAL_futbrent_adv,2040,Battery storage,-305.41,996.2,0.0
nlv2b_lc_C4_NOTHERMAL_futbrent_adv,2040,Distributed solar (modeled),0.0,674.0,0.0
nlv2b_lc_C4_NOTHERMAL_futbrent_adv,2040,Geothermal (EGS),0.0,0.0,0.0
nlv2b_lc_C4_NOTHERMAL_futbrent_adv,2040,Offshore wind,0.0,0.0,0.0
nlv2b_lc_C4_NOTHERMAL_futbrent_adv,2040,Onshore wind,267.43,150.0,0.0
nlv2b_lc_C4_NOTHERMAL_futbrent_adv,2040,Oil,2396.34,880.8,1547513.0
nlv2b_lc_C4_NOTHERMAL_futbrent_adv,2040,Utility solar,5031.93,2293.7,0.0
nlv2b_lc_C4_NOTHERMAL_futbrent_adv,2040,Waste-to-energy,374.93,86.0,0.0
nlv2b_lc_C4_NOTHERMAL_futbrent_adv,2045,Battery storage,-462.78,1610.4,0.0
nlv2b_lc_C4_NOTHERMAL_futbrent_adv,2045,Distributed solar (modeled),0.0,391.0,0.0
nlv2b_lc_C4_NOTHERMAL_futbrent_adv,2045,Geothermal (EGS),0.0,0.0,0.0
nlv2b_lc_C4_NOTHERMAL_futbrent_adv,2045,Offshore wind,0.0,0.0,0.0
nlv2b_lc_C4_NOTHERMAL_futbrent_adv,2045,Onshore wind,437.15,150.0,0.0
nlv2b_lc_C4_NOTHERMAL_futbrent_adv,2045,Oil,293.41,848.0,0.0
nlv2b_lc_C4_NOTHERMAL_futbrent_adv,2045,Utility solar,8022.12,4096.3,0.0
nlv2b_lc_C4_NOTHERMAL_futbrent_adv,2045,Waste-to-energy,374.93,86.0,0.0
nlv2b_lc_C4_NOTHERMAL_futbrent_adv,2050,Battery storage,-487.09,1717.6,0.0
nlv2b_lc_C4_NOTHERMAL_futbrent_adv,2050,Distributed solar (modeled),0.0,0.0,0.0
nlv2b_lc_C4_NOTHERMAL_futbrent_adv,2050,Geothermal (EGS),0.0,0.0,0.0
nlv2b_lc_C4_NOTHERMAL_futbrent_adv,2050,Offshore wind,0.0,0.0,0.0
nlv2b_lc_C4_NOTHERMAL_futbrent_adv,2050,Onshore wind,475.48,150.0,0.0
nlv2b_lc_C4_NOTHERMAL_futbrent_adv,2050,Oil,248.44,542.4,0.0
nlv2b_lc_C4_NOTHERMAL_futbrent_adv,2050,Utility solar,8914.3,4499.6,0.0
nlv2b_lc_C4_NOTHERMAL_futbrent_adv,2050,Waste-to-energy,374.93,86.0,0.0
nlv2b_lc_C4_NOTHERMAL_futbrent_adv,2027,Distributed solar (netted),1228.59,769.8,0
nlv2b_lc_C4_NOTHERMAL_futbrent_adv,2030,Distributed solar (netted),1289.24,807.8,0
nlv2b_lc_C4_NOTHERMAL_futbrent_adv,2035,Distributed solar (netted),1337.76,838.2,0
nlv2b_lc_C4_NOTHERMAL_futbrent_adv,2040,Distributed solar (netted),1386.28,868.6,0
nlv2b_lc_C4_NOTHERMAL_futbrent_adv,2045,Distributed solar (netted),1428.74,895.2,0
nlv2b_lc_C4_NOTHERMAL_futbrent_adv,2050,Distributed solar (netted),1471.2,921.8,0
nlv2b_lc_C4_NOTHERMAL_highbrent,2027,Battery storage,-65.0,437.9,0.0
nlv2b_lc_C4_NOTHERMAL_highbrent,2027,Distributed solar (modeled),0.0,674.0,0.0
nlv2b_lc_C4_NOTHERMAL_highbrent,2027,Geothermal (EGS),815.56,100.0,0.0
nlv2b_lc_C4_NOTHERMAL_highbrent,2027,Offshore wind,0.0,0.0,0.0
nlv2b_lc_C4_NOTHERMAL_highbrent,2027,Onshore wind,277.42,150.0,0.0
nlv2b_lc_C4_NOTHERMAL_highbrent,2027,Oil,3411.9,1361.7,2490080.0
nlv2b_lc_C4_NOTHERMAL_highbrent,2027,Utility solar,2061.55,854.0,0.0
nlv2b_lc_C4_NOTHERMAL_highbrent,2027,Waste-to-energy,374.93,86.0,0.0
nlv2b_lc_C4_NOTHERMAL_highbrent,2030,Battery storage,-232.68,874.1,0.0
nlv2b_lc_C4_NOTHERMAL_highbrent,2030,Distributed solar (modeled),0.0,674.0,0.0
nlv2b_lc_C4_NOTHERMAL_highbrent,2030,Geothermal (EGS),815.56,100.0,0.0
nlv2b_lc_C4_NOTHERMAL_highbrent,2030,Offshore wind,0.0,0.0,0.0
nlv2b_lc_C4_NOTHERMAL_highbrent,2030,Onshore wind,271.24,150.0,0.0
nlv2b_lc_C4_NOTHERMAL_highbrent,2030,Oil,1814.17,1206.1,1188742.0
nlv2b_lc_C4_NOTHERMAL_highbrent,2030,Utility solar,3983.3,1718.1,0.0
nlv2b_lc_C4_NOTHERMAL_highbrent,2030,Waste-to-energy,374.93,86.0,0.0
nlv2b_lc_C4_NOTHERMAL_highbrent,2035,Battery storage,-298.9,1147.4,0.0
nlv2b_lc_C4_NOTHERMAL_highbrent,2035,Distributed solar (modeled),0.0,674.0,0.0
nlv2b_lc_C4_NOTHERMAL_highbrent,2035,Geothermal (EGS),815.56,100.0,0.0
nlv2b_lc_C4_NOTHERMAL_highbrent,2035,Offshore wind,0.0,0.0,0.0
nlv2b_lc_C4_NOTHERMAL_highbrent,2035,Onshore wind,259.17,150.0,0.0
nlv2b_lc_C4_NOTHERMAL_highbrent,2035,Oil,1219.47,1050.1,767690.0
nlv2b_lc_C4_NOTHERMAL_highbrent,2035,Utility solar,4969.68,2293.0,0.0
nlv2b_lc_C4_NOTHERMAL_highbrent,2035,Waste-to-energy,374.93,86.0,0.0
nlv2b_lc_C4_NOTHERMAL_highbrent,2040,Battery storage,-306.94,1039.7,0.0
nlv2b_lc_C4_NOTHERMAL_highbrent,2040,Distributed solar (modeled),0.0,674.0,0.0
nlv2b_lc_C4_NOTHERMAL_highbrent,2040,Geothermal (EGS),815.56,100.0,0.0
nlv2b_lc_C4_NOTHERMAL_highbrent,2040,Offshore wind,0.0,0.0,0.0
nlv2b_lc_C4_NOTHERMAL_highbrent,2040,Onshore wind,265.84,150.0,0.0
nlv2b_lc_C4_NOTHERMAL_highbrent,2040,Oil,1230.46,880.8,782420.0
nlv2b_lc_C4_NOTHERMAL_highbrent,2040,Utility solar,5817.09,2717.8,0.0
nlv2b_lc_C4_NOTHERMAL_highbrent,2040,Waste-to-energy,374.93,86.0,0.0
nlv2b_lc_C4_NOTHERMAL_highbrent,2045,Battery storage,-399.45,1362.0,0.0
nlv2b_lc_C4_NOTHERMAL_highbrent,2045,Distributed solar (modeled),0.0,391.0,0.0
