LOAD_ZONE,TIMEPOINT,zone_demand_mw
Oahu,3007050216,856.022434
Oahu,3007050218,1059.968243
Oahu,3007050220,1002.878711
Oahu,3007050222,773.681576
Oahu,3007092200,720.662239
Oahu,3007092202,654.077527
Oahu,3007092204,672.614014
Oahu,3007092206,813.681602
Oahu,3007092208,799.673365
Oahu,3007092210,694.578942
Oahu,3007092212,626.216720
Oahu,3007092214,672.612801
Oahu,3007092216,849.228777
Oahu,3007092218,1063.221866
Oahu,3007092220,975.394760
Oahu,3007092222,836.141977
Oahu,3007102700,707.750854
Oahu,3007102702,641.085947
Oahu,3007102704,665.430839
Oahu,3007102706,804.344620
Oahu,3007102708,798.080923
Oahu,3007102710,684.302534
Oahu,3007102712,613.717766
Oahu,3007102714,631.530079
Oahu,3007102716,803.162513
Oahu,3007102718,1043.688670
Oahu,3007102720,960.524327
Oahu,3007102722,816.608781
Oahu,3007121500,669.268740
Oahu,3007121502,594.893662
Oahu,3007121504,622.801501
Oahu,3007121506,758.484572
Oahu,3007121508,724.610902
Oahu,3007121510,599.719786
Oahu,3007121512,516.143438
Oahu,3007121514,534.963917
Oahu,3007121516,742.638247
Oahu,3007121518,1002.548667
Oahu,3007121520,923.909609
Oahu,3007121522,774.586633
Oahu,3008022000,610.971068
Oahu,3008022002,554.430823
Oahu,3008022004,634.101169
Oahu,3008022006,902.783158
Oahu,3008022008,784.119318
Oahu,3008022010,668.903046
Oahu,3008022012,621.846702
Oahu,3008022014,681.764989
Oahu,3008022016,862.637792
Oahu,3008022018,1102.587458
Oahu,3008022020,981.856573
Oahu,3008022022,736.551387
Oahu,3008041000,584.628454
Oahu,3008041002,542.830078
Oahu,3008041004,640.371520
Oahu,3008041006,912.599173
Oahu,3008041008,787.855352
Oahu,3008041010,659.277402
Oahu,3008041012,578.299291
Oahu,3008041014,656.647889
Oahu,3008041016,839.626674
Oahu,3008041018,1096.566969
Oahu,3008041020,1006.878487
Oahu,3008041022,759.419727
Oahu,3008061700,687.690661
Oahu,3008061702,626.605303
Oahu,3008061704,696.197874
Oahu,3008061706,924.687744
Oahu,3008061708,853.295451
Oahu,3008061710,739.233305
Oahu,3008061712,689.214310
Oahu,3008061714,736.936941
Oahu,3008061716,902.139815
Oahu,3008061718,1073.020432
Oahu,3008061720,1049.593024
Oahu,3008061722,814.591679
Oahu,3008081800,686.857787
Oahu,3008081802,634.541402
Oahu,3008081804,702.016094
Oahu,3008081806,965.796024
Oahu,3008081808,896.569204
Oahu,3008081810,788.813104
Oahu,3008081812,746.670717
Oahu,3008081814,805.303997
Oahu,3008081816,967.496627
Oahu,3008081818,1118.816603
Oahu,3008081820,1086.667815
Oahu,3008081822,830.927908
Oahu,3008091000,684.942177
Oahu,3008091002,631.328888
Oahu,3008091004,702.682393
Oahu,3008091006,959.466182
Oahu,3008091008,868.322878
Oahu,3008091010,767.729494
Oahu,3008091012,711.035608
Oahu,3008091014,765.349842
Oahu,3008091016,940.083175
Oahu,3008091018,1142.446428
Oahu,3008091020,1050.544880
Oahu,3008091022,798.374433
Oahu,3008112200,637.016228
Oahu,3008112202,565.496149
Oahu,3008112204,590.327692
Oahu,3008112206,722.549227
Oahu,3008112208,685.292870
Oahu,3008112210,584.080779
Oahu,3008112212,497.177365
Oahu,3008112214,505.814410
Oahu,3008112216,725.106500
Oahu,3008112218,960.618138
Oahu,3008112220,864.338053
Oahu,3008112222,722.856559
Oahu,3507011200,665.719315
Oahu,3507011202,603.358906
Oahu,3507011204,673.636210
Oahu,3507011206,960.328158
Oahu,3507011208,793.247945
Oahu,3507011210,664.490286
Oahu,3507011212,588.340511
Oahu,3507011214,633.943824
Oahu,3507011216,801.338583
Oahu,3507011218,1067.057757
Oahu,3507011220,956.870810
Oahu,3507011222,772.725729
Oahu,3507011900,622.354700
Oahu,3507011902,561.396984
Oahu,3507011904,641.659562
Oahu,3507011906,928.054329
Oahu,3507011908,746.340935
Oahu,3507011910,606.456829
Oahu,3507011912,546.128957
Oahu,3507011914,603.167786
Oahu,3507011916,775.757264
Oahu,3507011918,1045.185253
Oahu,3507011920,941.215328
Oahu,3507011922,756.749292
Oahu,3507021200,549.212574
Oahu,3507021202,502.733504
Oahu,3507021204,594.158190
Oahu,3507021206,879.399896
Oahu,3507021208,694.108446
Oahu,3507021210,556.007424
Oahu,3507021212,499.126849
Oahu,3507021214,564.736371
Oahu,3507021216,760.066120
Oahu,3507021218,1065.987906
Oahu,3507021220,949.893006
Oahu,3507021222,706.371211
Oahu,3507050200,638.200378
Oahu,3507050202,585.361640
Oahu,3507050204,647.852809
Oahu,3507050206,936.006886
Oahu,3507050208,780.980324
Oahu,3507050210,646.980396
Oahu,3507050212,590.658521
Oahu,3507050214,654.282875
Oahu,3507050216,832.340479
Oahu,3507050218,1057.024935
Oahu,3507050220,999.629176
Oahu,3507050222,761.813252
Oahu,3507092200,728.864281
Oahu,3507092202,659.775700
Oahu,3507092204,679.009238
Oahu,3507092206,823.886532
Oahu,3507092208,774.965385
Oahu,3507092210,661.815659
Oahu,3507092212,584.239417
Oahu,3507092214,637.521881
Oahu,3507092216,825.291351
Oahu,3507092218,1060.400908
Oahu,3507092220,971.111711
Oahu,3507092222,826.622430
Oahu,3507102700,715.467373
Oahu,3507102702,646.295581
Oahu,3507102704,671.555945
Oahu,3507102706,814.198439
Oahu,3507102708,773.313060
Oahu,3507102710,651.152814
Oahu,3507102712,571.270449
Oahu,3507102714,594.894274
Oahu,3507102716,777.492799
Oahu,3507102718,1040.133181
Oahu,3507102720,955.682087
Oahu,3507102722,806.354703
Oahu,3507121500,675.538167
Oahu,3507121502,598.366270
Oahu,3507121504,627.323562
Oahu,3507121506,766.613857
Oahu,3507121508,697.080254
Oahu,3507121510,563.389394
Oahu,3507121512,470.026910
Oahu,3507121514,494.696812
Oahu,3507121516,714.692563
Oahu,3507121518,997.446138
Oahu,3507121520,917.690499
Oahu,3507121522,762.752343
Oahu,3508022000,615.048255
Oahu,3508022002,556.381855
Oahu,3508022004,639.048146
Oahu,3508022006,916.338686
Oahu,3508022008,758.826439
Oahu,3508022010,635.174239
Oahu,3508022012,579.705068
Oahu,3508022014,647.018230
Oahu,3508022016,839.204602
Oahu,3508022018,1101.246814
Oahu,3508022020,977.816516
Oahu,3508022022,723.286809
Oahu,3508041000,587.715046
Oahu,3508041002,544.344873
Oahu,3508041004,645.554289
Oahu,3508041006,926.523825
Oahu,3508041008,762.702965
Oahu,3508041010,625.186630
Oahu,3508041012,534.520088
Oahu,3508041014,620.956620
Oahu,3508041016,815.328167
Oahu,3508041018,1094.999929
Oahu,3508041020,1003.779361
Oahu,3508041022,747.015096
Oahu,3508061700,694.652831
Oahu,3508061702,631.270404
Oahu,3508061704,703.479952
Oahu,3508061706,939.066978
Oahu,3508061708,830.603891
Oahu,3508061710,708.149216
Oahu,3508061712,649.605985
Oahu,3508061714,704.264883
Oahu,3508061716,880.192070
Oahu,3508061718,1070.567941
Oahu,3508061720,1048.100147
Oahu,3508061722,804.261749
Oahu,3508081800,693.788638
Oahu,3508081802,639.504934
Oahu,3508081804,709.516961
Oahu,3508081806,981.721105
Oahu,3508081808,875.504921
Oahu,3508081810,759.593427
Oahu,3508081812,709.222997
Oahu,3508081814,775.202832
Oahu,3508081816,948.006576
Oahu,3508081818,1118.086244
Oahu,3508081820,1086.569108
Oahu,3508081822,821.212290
Oahu,3508091000,691.800992
Oahu,3508091002,636.171616
Oahu,3508091004,710.208316
Oahu,3508091006,975.153233
