LOAD_ZONE,TIMEPOINT,ev_bau_mw
Oahu,2708081810,11.156408799276583
Oahu,2708081812,12.791098972747335
Oahu,2708081814,15.597417570918212
Oahu,2708081816,16.796263431739373
Oahu,2708081818,27.066187549838887
Oahu,2708081820,25.10945482682864
Oahu,2708081822,6.292634697711984
Oahu,2708091000,4.827825165802053
Oahu,2708091002,3.4974588082886466
Oahu,2708091004,3.5138075366969184
Oahu,2708091006,4.249171513827458
Oahu,2708091008,6.493294788845923
Oahu,2708091010,11.156408799276583
Oahu,2708091012,12.791098972747335
Oahu,2708091014,15.597417570918212
Oahu,2708091016,16.796263431739373
Oahu,2708091018,27.066187549838887
Oahu,2708091020,25.10945482682864
Oahu,2708091022,6.292634697711984
Oahu,2708112200,4.827825165802053
Oahu,2708112202,3.4974588082886466
Oahu,2708112204,3.5138075366969184
Oahu,2708112206,4.249171513827458
Oahu,2708112208,6.493294788845923
Oahu,2708112210,11.156408799276583
Oahu,2708112212,12.791098972747335
Oahu,2708112214,15.597417570918212
Oahu,2708112216,16.796263431739373
Oahu,2708112218,27.066187549838887
Oahu,2708112220,25.10945482682864
Oahu,2708112222,6.292634697711984
Oahu,3007011200,8.196075281477905
Oahu,3007011202,5.937546348955143
Oahu,3007011204,5.965301166950583
Oahu,3007011206,7.213709779288477
Oahu,3007011208,11.023500455482614
Oahu,3007011210,18.939949822027693
Oahu,3007011212,21.715121511873384
Oahu,3007011214,26.47933680644255
Oahu,3007011216,28.514586756208704
Oahu,3007011218,45.94957421251718
Oahu,3007011220,42.62767912461606
Oahu,3007011222,10.682844951929647
Oahu,3007011900,8.196075281477905
Oahu,3007011902,5.937546348955143
Oahu,3007011904,5.965301166950583
Oahu,3007011906,7.213709779288477
Oahu,3007011908,11.023500455482614
Oahu,3007011910,18.939949822027693
Oahu,3007011912,21.715121511873384
Oahu,3007011914,26.47933680644255
Oahu,3007011916,28.514586756208704
Oahu,3007011918,45.94957421251718
Oahu,3007011920,42.62767912461606
Oahu,3007011922,10.682844951929647
Oahu,3007021200,8.196075281477905
Oahu,3007021202,5.937546348955143
Oahu,3007021204,5.965301166950583
Oahu,3007021206,7.213709779288477
Oahu,3007021208,11.023500455482614
Oahu,3007021210,18.939949822027693
Oahu,3007021212,21.715121511873384
Oahu,3007021214,26.47933680644255
Oahu,3007021216,28.514586756208704
Oahu,3007021218,45.94957421251718
Oahu,3007021220,42.62767912461606
Oahu,3007021222,10.682844951929647
Oahu,3007050200,8.196075281477905
Oahu,3007050202,5.937546348955143
Oahu,3007050204,5.965301166950583
Oahu,3007050206,7.213709779288477
Oahu,3007050208,11.023500455482614
